TimeStamp;Температура масла в магистрали общей откачки (поз. Тм);Температура слива масла из опоры турбины (поз. Т606);Температура масла на входе в двигатель за фильтром (поз. Т607);Температура топливного газа перед СК (перед расходомерным устройством) (поз. Ттг);Давление масла в нагнетающей магистрали двигателя (после фильтра) (поз. Pм);Давление масла в магистрали общей откачки (поз. Р615);Давление за ОК Pk1;Давление за ОК Pk2;Давление топливного газа перед дозаторами (поз. Pтг1.1);Вибрация промежуточного корпуса газогенератора (гориз.) (поз. В1);Вибрация корпуса силовой турбины (гориз.) (поз. В2);Положение дозатора газа 8402 (или ДУС-6,5 МП) ( поз. А ДГ);Контроль управления дозатором газа ДГ ;Частота вращения РНД (Расчетная);Частота вращения РВД (Расчетная);Частота вращения РСТ (Расчетная);Температура воздуха на входе в газогенератор (Расчетная);Давление воздуха за компрессором (Расчетная);Частота вращения РНД приведенная;Частота вращения РВД приведенная;Температура газов за ТНД максимальная (Расчетная);Положение лопаток НА КВД. (поз. A2) ;Положение КПВ (поз. A3)
12:11:00.997;27.383;36.942;24.059;11.124;301.706;195.087;247.487;261.344;2914.563;2.173;1.21;32.406;32.326;4081.621;9564.206;1510.994;5.229;254.415;4152.877;9727.649;439.97;16.648;8.578
12:11:01.021;27.383;36.942;24.059;11.124;301.669;195.087;248.335;260.655;2916.541;2.173;1.212;32.41;32.317;4083.068;9564.167;1511.016;5.229;254.416;4151.554;9728.076;439.97;16.507;8.547
12:11:01.041;27.383;36.942;24.059;11.124;301.669;194.791;247.41;261.88;2915.799;2.175;1.21;32.422;32.317;4083.714;9563.824;1511.046;5.229;254.495;4153.026;9728.037;439.982;16.507;8.547
12:11:01.064;27.383;36.942;24.059;11.124;301.669;194.791;247.41;261.88;2915.799;2.175;1.21;32.422;32.317;4082.269;9564.129;1511.072;5.241;254.645;4153.683;9727.688;439.982;16.507;8.547
12:11:01.087;27.383;36.942;24.059;11.124;301.669;194.308;248.489;261.88;2913.698;2.175;1.21;32.376;32.317;4082.269;9564.129;1511.072;5.241;254.645;4152.126;9727.795;439.982;16.535;8.589
12:11:01.110;27.383;36.942;24.059;11.124;301.409;193.159;248.489;260.655;2913.698;2.175;1.21;32.369;32.32;4083.22;9565.195;1511.089;5.241;255.185;4152.126;9727.795;439.982;16.67;8.584
12:11:01.133;27.383;36.942;24.059;11.124;301.242;191.694;247.796;260.425;2916.541;2.182;1.217;32.369;32.317;4082.956;9564.183;1511.113;5.241;254.572;4153.094;9728.88;439.982;16.727;8.584
12:11:01.156;27.383;36.942;24.059;11.124;301.298;191.694;248.798;261.727;2916.17;2.178;1.21;32.36;32.317;4082.757;9564.339;1511.115;5.241;254.11;4152.825;9727.85;439.982;16.667;8.542
12:11:01.182;27.383;36.966;24.059;11.124;301.298;191.342;247.025;260.885;2913.821;2.18;1.215;32.376;32.317;4082.721;9564.331;1511.117;5.241;255.262;4152.623;9728.009;439.982;16.667;8.592
12:11:01.203;27.383;36.966;24.059;11.124;301.446;191.713;249.491;260.885;2916.17;2.175;1.215;32.357;32.317;4084.058;9563.996;1511.106;5.241;253.955;4152.587;9728.001;439.982;16.727;8.471
12:11:01.225;27.383;36.966;24.059;11.124;301.446;191.713;249.491;260.885;2916.17;2.175;1.215;32.357;32.317;4084.72;9564.394;1511.105;5.264;255.188;4153.946;9727.66;439.982;16.727;8.471
12:11:01.248;27.383;36.966;24.059;11.124;301.372;192.64;249.491;259.812;2916.17;2.175;1.215;32.354;32.32;4084.72;9564.394;1511.105;5.264;255.188;4154.447;9727.658;439.982;16.428;8.471
12:11:01.272;27.383;36.966;24.059;11.124;301.613;193.474;248.335;260.655;2916.541;2.175;1.212;32.314;32.317;4082.996;9564.604;1511.083;5.264;254.652;4154.447;9727.658;439.982;16.766;8.505
12:11:01.294;27.383;36.966;24.059;11.124;301.854;193.474;247.41;261.651;2914.192;2.175;1.21;32.314;32.32;4082.083;9563.957;1511.061;5.264;254.495;4152.693;9727.872;439.982;16.59;8.505
12:11:01.317;27.522;36.966;24.059;11.124;301.854;192.64;248.643;260.731;2915.552;2.173;1.21;32.372;32.317;4083.236;9563.941;1511.048;5.264;254.53;4151.765;9727.214;439.982;16.59;8.471
12:11:01.340;27.522;36.966;24.059;11.124;301.873;190.211;248.412;260.731;2916.541;2.173;1.21;32.351;32.317;4083.385;9564.51;1511.031;5.264;254.687;4152.937;9727.198;440.007;16.532;8.513
12:11:01.363;27.522;36.966;24.059;11.124;301.873;190.211;248.412;260.731;2916.541;2.173;1.21;32.351;32.317;4083.08;9565.195;1511.026;5.264;254.572;4153.088;9727.776;440.02;16.532;8.513
12:11:01.386;27.522;36.966;24.059;11.124;301.984;186.374;248.412;260.655;2916.541;2.173;1.215;32.335;32.317;4083.08;9565.195;1511.026;5.264;254.572;4152.778;9728.474;440.02;16.713;8.654
12:11:01.409;27.522;36.966;24.059;11.124;301.91;183.222;247.719;262.11;2914.687;2.173;1.205;32.376;32.317;4083.986;9565.048;1511.017;5.287;254.533;4152.778;9728.474;440.02;16.675;8.598
12:11:01.432;27.522;36.966;24.059;11.124;301.65;181.405;248.489;260.195;2915.675;2.175;1.215;32.376;32.311;4083.297;9563.996;1511.014;5.287;254.914;4153.527;9727.918;440.02;16.593;8.598
12:11:01.455;27.522;36.966;24.059;11.124;301.65;181.405;248.258;260.731;2916.541;2.178;1.21;32.357;32.308;4081.877;9564.464;1511.005;5.287;254.342;4152.826;9726.849;440.045;16.593;8.606
12:11:01.480;27.522;36.966;23.99;11.124;301.65;183.241;248.952;260.731;2915.057;2.175;1.21;32.314;32.308;4083.861;9564.308;1511.004;5.287;254.495;4151.382;9727.324;440.045;16.417;8.663
12:11:01.501;27.522;37.012;23.99;11.124;301.761;185.966;248.952;261.497;2915.057;2.175;1.21;32.348;32.317;4083.468;9564.472;1511;5.287;254.842;4153.399;9727.165;440.07;16.626;8.634
12:11:01.524;27.522;37.012;23.99;11.124;301.465;188.209;247.719;260.501;2914.934;2.173;1.207;32.372;32.323;4083.743;9563.871;1511.005;5.287;255.225;4152.999;9727.332;440.07;16.442;8.564
12:11:01.547;27.522;37.012;23.99;11.124;301.465;188.209;247.719;260.501;2914.934;2.173;1.207;32.372;32.323;4085.893;9564.736;1511.009;5.31;254.11;4153.28;9726.721;440.07;16.442;8.564
12:11:01.570;27.522;37.012;23.99;11.171;301.261;189.637;249.568;260.885;2916.541;2.178;1.21;32.372;32.32;4085.893;9564.736;1511.009;5.31;254.11;4155.293;9727.195;440.07;16.483;8.564
12:11:01.594;27.522;37.012;23.99;11.171;301.261;189.637;249.568;260.885;2916.541;2.178;1.21;32.372;32.32;4085.893;9564.736;1511.009;5.31;254.11;4155.293;9727.195;440.07;16.483;8.564
12:11:01.617;27.522;37.012;23.99;11.171;301.261;189.637;247.41;261.574;2915.304;2.182;1.215;32.363;32.317;4085.216;9564.821;1511.005;5.31;255.226;4155.293;9727.195;440.07;16.483;8.55
12:11:01.639;27.545;37.012;23.99;11.171;301.483;190.452;248.181;261.574;2914.439;2.178;1.215;32.348;32.317;4080.925;9564.004;1511.008;5.31;254.492;4154.604;9727.281;440.07;16.7;8.522
12:11:01.663;27.545;37.012;23.99;11.171;301.724;190.823;249.414;260.425;2917.035;2.175;1.207;32.348;32.314;4081.835;9564.464;1511.002;5.31;254.878;4150.24;9726.45;440.095;16.73;8.564
12:11:01.686;27.545;37.012;23.99;11.171;301.835;191.231;249.414;260.655;2917.035;2.175;1.203;32.351;32.317;4082.961;9564.151;1510.973;5.31;254.92;4151.166;9726.918;440.095;16.595;8.575
12:11:01.708;27.545;37.012;23.99;11.171;301.798;191.324;247.256;261.651;2915.181;2.18;1.2;32.351;32.317;4082.47;9563.949;1510.955;5.31;255.034;4152.311;9726.601;440.095;16.7;8.575
12:11:01.731;27.545;37.012;23.99;11.171;301.798;191.324;247.256;261.651;2915.181;2.18;1.2;32.351;32.317;4082.884;9564.386;1510.934;5.322;254.453;4151.812;9726.395;440.095;16.7;8.575
12:11:01.755;27.545;37.012;23.99;11.171;301.798;191.324;247.873;260.808;2913.945;2.178;1.2;32.366;32.317;4082.884;9564.386;1510.934;5.322;254.453;4152.146;9726.636;440.095;16.7;8.584
12:11:01.777;27.545;37.012;23.99;11.171;301.242;191.064;248.798;260.808;2917.035;2.178;1.2;32.354;32.317;4083.858;9564.525;1510.893;5.322;254.34;4152.146;9726.636;440.095;16.804;8.578
12:11:01.801;27.545;37.012;23.99;11.171;300.983;191.694;247.95;260.501;2916.17;2.178;1.205;32.363;32.32;4083.713;9564.417;1510.88;5.322;254.803;4153.136;9726.777;440.108;16.606;8.553
12:11:01.824;27.545;37.012;24.059;11.171;301.205;192.733;247.95;262.263;2916.17;2.178;1.198;32.332;32.317;4084.232;9564.464;1510.83;5.322;254.226;4152.989;9726.667;440.108;16.568;8.654
12:11:01.847;27.545;37.082;24.059;11.171;301.65;193.233;247.719;261.497;2913.698;2.178;1.205;32.332;32.317;4082.49;9564.533;1510.814;5.322;255.107;4153.517;9726.715;440.108;16.472;8.654
12:11:01.869;27.545;37.082;24.059;11.171;301.65;193.233;247.873;261.574;2916.541;2.178;1.203;32.348;32.317;4083.043;9564.269;1510.805;5.322;254.608;4151.746;9726.785;440.108;16.472;8.651
12:11:01.895;27.545;37.082;24.059;11.171;301.65;193.233;247.873;261.574;2916.541;2.178;1.203;32.348;32.317;4082.36;9564.354;1510.793;5.322;254.723;4152.308;9726.517;440.108;16.472;8.651
12:11:01.916;27.545;37.082;24.059;11.148;301.761;193.585;248.721;261.191;2916.417;2.175;1.203;32.363;32.317;4082.36;9564.354;1510.793;5.322;254.723;4151.613;9726.604;440.108;16.417;8.516
12:11:01.939;27.545;37.082;24.059;11.148;301.761;193.938;246.717;261.191;2914.069;2.178;1.2;32.363;32.32;4081.598;9564.066;1510.776;5.322;254.956;4151.613;9726.604;440.095;16.483;8.55
12:11:01.963;27.545;37.082;24.059;11.148;301.65;194.642;246.717;262.34;2914.069;2.178;1.205;32.36;32.317;4083.622;9564.276;1510.768;5.322;253.954;4150.838;9726.311;440.12;16.562;8.53
12:11:01.987;27.545;37.082;24.059;11.148;301.761;195.495;248.489;260.961;2916.417;2.185;1.203;32.36;32.317;4082.661;9564.604;1510.756;5.322;254.528;4152.896;9726.524;440.133;16.672;8.53
12:11:02.010;27.545;37.082;24.059;11.148;301.761;195.495;247.95;261.574;2916.293;2.178;1.205;32.363;32.32;4082.837;9564.245;1510.729;5.322;254.725;4151.919;9726.857;440.133;16.672;8.522
12:11:02.031;27.545;37.082;24.059;11.148;301.854;197.071;247.796;261.804;2913.945;2.185;1.207;32.348;32.32;4082.693;9564.284;1510.729;5.322;254.762;4152.098;9726.492;440.133;16.623;8.547
12:11:02.055;27.545;37.082;24.059;11.148;301.632;197.979;248.798;261.804;2916.17;2.187;1.207;32.332;32.32;4082.731;9564.65;1510.704;5.322;254.8;4151.952;9726.532;440.158;16.505;8.595
12:11:02.077;27.545;37.082;24.059;11.148;301.632;197.979;248.798;261.804;2916.17;2.187;1.207;32.332;32.32;4083.292;9564.744;1510.7;5.322;255.301;4151.99;9726.904;440.158;16.505;8.595
12:11:02.100;27.545;37.082;24.059;11.148;301.502;197.849;248.798;260.272;2916.17;2.187;1.207;32.329;32.32;4083.292;9564.744;1510.7;5.322;255.301;4152.561;9727;440.158;16.656;8.606
12:11:02.124;27.545;37.082;24.059;11.148;301.465;197.293;248.412;261.268;2916.293;2.19;1.212;32.329;32.317;4084.844;9564.666;1510.695;5.322;254.535;4152.561;9727;440.133;16.617;8.606
12:11:02.148;27.545;37.151;24.036;11.148;301.298;197.293;247.41;261.651;2914.563;2.185;1.21;32.354;32.317;4084.223;9564.409;1510.682;5.322;254.84;4154.14;9726.921;440.133;16.499;8.595
12:11:02.169;27.545;37.151;24.036;11.148;301.298;196.978;248.258;260.195;2915.552;2.187;1.212;32.372;32.317;4086.258;9564.588;1510.675;5.322;254.53;4153.508;9726.659;440.133;16.499;8.623
12:11:02.192;27.545;37.151;24.036;11.148;301.594;196.626;248.721;260.195;2916.664;2.19;1.212;32.357;32.317;4081.825;9564.931;1510.692;5.334;254.227;4155.577;9726.841;440.133;16.62;8.626
12:11:02.217;27.545;37.151;24.036;11.148;301.594;196.626;248.721;260.195;2916.664;2.19;1.212;32.357;32.317;4082.52;9564.479;1510.694;5.334;254.458;4150.983;9726.986;440.133;16.62;8.626
12:11:02.241;27.545;37.151;24.036;11.148;302.077;196.644;248.721;259.889;2916.664;2.19;1.212;32.332;32.317;4082.52;9564.479;1510.694;5.334;254.458;4151.689;9726.527;440.133;16.667;8.623
12:11:02.264;27.545;37.151;24.036;11.148;302.28;196.552;247.719;262.187;2915.057;2.19;1.207;32.332;32.32;4080.433;9564.394;1510.713;5.334;254.305;4151.689;9726.527;440.095;16.529;8.623
12:11:02.286;27.569;37.151;24.036;11.148;302.206;196.552;248.258;260.348;2914.687;2.19;1.21;32.354;32.317;4082.719;9564.425;1510.733;5.334;254.953;4149.567;9726.44;440.095;16.639;8.57
12:11:02.307;27.569;37.151;24.036;11.148;302.206;196.274;248.643;261.651;2917.282;2.187;1.21;32.354;32.32;4082.566;9564.588;1510.751;5.334;254.303;4151.891;9726.473;440.095;16.639;8.53
12:11:02.332;27.569;37.151;24.036;11.148;301.706;195.755;248.412;261.651;2915.304;2.19;1.21;32.428;32.32;4082.123;9564.713;1510.768;5.334;255.147;4151.736;9726.639;440.095;16.521;8.623
12:11:02.354;27.569;37.151;24.036;11.148;301.632;194.587;248.412;261.038;2915.304;2.19;1.21;32.394;32.317;4083.081;9563.895;1510.808;5.334;255.031;4151.285;9726.766;440.07;16.697;8.578
12:11:02.376;27.569;37.151;24.036;11.148;301.984;193.456;247.719;261.268;2914.439;2.19;1.21;32.394;32.32;4084.947;9564.19;1510.819;5.334;254.725;4152.259;9725.933;440.083;16.683;8.578
12:11:02.401;27.569;37.151;24.036;11.148;302.114;193.456;248.875;260.808;2917.529;2.182;1.207;32.416;32.317;4082.303;9565.001;1510.835;5.334;254.493;4154.157;9726.234;440.083;16.719;8.665
12:11:02.422;27.569;37.151;24.036;11.148;302.114;193.456;248.875;260.808;2917.529;2.182;1.207;32.416;32.317;4082.794;9564.666;1510.85;5.334;254.841;4151.469;9727.059;440.083;16.719;8.665
12:11:02.446;27.569;37.151;24.059;11.148;302.114;192.825;247.333;262.417;2915.181;2.182;1.21;32.403;32.323;4082.794;9564.666;1510.85;5.334;254.841;4151.967;9726.718;440.083;16.719;8.547
12:11:02.470;27.569;37.198;24.059;11.148;302.151;193.344;248.489;262.417;2913.821;2.182;1.21;32.295;32.323;4084.628;9564.105;1510.867;5.334;254.875;4151.967;9726.718;440.083;16.659;8.53
12:11:02.492;27.569;37.198;24.059;11.148;301.928;194.902;248.489;260.731;2913.821;2.182;1.207;32.36;32.32;4082.812;9564.627;1510.895;5.334;255.453;4153.833;9726.147;440.083;16.587;8.578
12:11:02.516;27.569;37.198;24.059;11.148;301.65;195.94;248.489;260.655;2916.664;2.178;1.207;32.338;32.32;4082.748;9564.985;1510.929;5.322;254.61;4151.986;9726.678;440.083;16.642;8.544
12:11:02.538;27.569;37.198;24.059;11.195;301.687;195.606;247.719;262.493;2915.552;2.18;1.21;32.338;32.32;4080.722;9564.604;1510.947;5.322;254.572;4152.008;9727.245;440.058;16.727;8.544
12:11:02.563;27.569;37.198;24.059;11.195;301.687;195.606;247.95;261.038;2914.316;2.178;1.205;32.366;32.317;4081.072;9564.214;1510.97;5.322;255.106;4149.947;9726.857;440.07;16.727;8.513
12:11:02.585;27.569;37.198;24.059;11.195;301.687;195.606;247.95;261.038;2914.316;2.178;1.205;32.366;32.317;4084.092;9564.214;1510.983;5.322;254.494;4150.303;9726.461;440.07;16.727;8.513
12:11:02.607;27.545;37.198;24.059;11.195;301.353;193.437;248.875;261.038;2916.17;2.182;1.205;32.348;32.317;4084.092;9564.214;1510.983;5.322;254.494;4153.375;9726.461;440.07;16.67;8.609
12:11:02.631;27.545;37.198;24.059;11.195;301.261;190.527;248.875;259.659;2916.17;2.182;1.205;32.338;32.317;4082.135;9564.487;1511.018;5.322;254.956;4153.375;9726.461;440.07;16.812;8.654
12:11:02.654;27.545;37.198;24.059;11.195;301.261;188.228;248.412;261.574;2915.799;2.185;1.203;32.354;32.32;4082.832;9564.557;1511.041;5.322;254.267;4151.385;9726.739;440.095;16.7;8.547
12:11:02.676;27.545;37.198;24.059;11.195;301.465;187.968;247.41;262.034;2914.563;2.182;1.205;32.354;32.317;4084.075;9564.448;1511.046;5.322;254.993;4152.093;9726.81;440.095;16.483;8.547
12:11:02.698;27.545;37.198;24.059;11.195;301.465;187.968;248.489;260.731;2916.17;2.187;1.205;32.342;32.32;4083.928;9564.611;1511.053;5.322;254.722;4153.357;9726.699;440.095;16.483;8.595
12:11:02.721;27.545;37.198;24.059;11.195;301.261;189.21;248.643;260.731;2916.417;2.185;1.205;32.357;32.32;4083.277;9564.394;1511.047;5.322;254.61;4153.208;9726.865;440.108;16.65;8.62
12:11:02.744;27.545;37.198;24.059;11.195;301.261;189.21;248.643;260.731;2916.417;2.185;1.205;32.369;32.317;4080.37;9564.417;1511.055;5.322;254.687;4152.545;9726.644;440.108;16.785;8.587
12:11:02.769;27.545;37.198;23.99;11.195;301.446;190.137;248.643;262.263;2916.417;2.185;1.205;32.369;32.317;4082.948;9564.729;1511.055;5.322;254.687;4149.589;9726.667;440.108;16.785;8.587
12:11:02.790;27.545;37.268;23.99;11.195;301.409;190.675;247.333;261.191;2914.81;2.187;1.205;32.357;32.317;4082.948;9564.729;1511.055;5.322;255.453;4152.211;9726.984;440.108;16.719;8.578
12:11:02.813;27.545;37.268;23.99;11.195;301.15;190.99;248.335;261.191;2915.923;2.187;1.207;32.357;32.32;4079.744;9564.938;1511.058;5.322;254.262;4152.211;9726.984;440.108;16.502;8.578
12:11:02.836;27.545;37.268;23.99;11.195;301.15;190.99;249.26;260.501;2916.664;2.187;1.21;32.354;32.311;4081.647;9564.627;1511.062;5.322;254.763;4148.953;9727.197;440.12;16.502;8.606
12:11:02.859;27.545;37.268;23.99;11.195;301.335;189.989;246.562;261.88;2914.687;2.195;1.203;32.403;32.317;4084.623;9564.752;1511.067;5.322;254.881;4150.888;9726.881;440.12;16.642;8.502
12:11:02.883;27.545;37.268;23.99;11.195;301.298;187.375;249.8;261.88;2915.552;2.187;1.203;32.354;32.317;4082.832;9564.744;1511.077;5.322;254.221;4153.914;9727.008;440.12;16.702;8.499
12:11:02.907;27.545;37.268;23.99;11.195;301.298;187.375;249.8;261.88;2915.552;2.187;1.203;32.354;32.317;4081.858;9564.588;1511.089;5.322;255.84;4152.093;9727;440.12;16.702;8.499
12:11:02.929;27.545;37.268;23.99;11.195;301.669;184.186;249.8;260.501;2915.552;2.187;1.207;32.332;32.32;4081.858;9564.588;1511.089;5.322;255.84;4151.103;9726.841;440.12;16.593;8.381
12:11:02.952;27.545;37.268;23.99;11.195;301.502;182.499;248.027;260.655;2916.417;2.19;1.212;32.332;32.314;4081.303;9564.604;1511.089;5.322;255.151;4151.103;9726.841;440.108;16.557;8.381
12:11:02.974;27.545;37.268;23.99;11.195;301.502;182.499;248.258;261.651;2915.181;2.187;1.212;32.369;32.317;4082.32;9564.768;1511.104;5.322;254.341;4150.539;9726.857;440.108;16.557;8.443
12:11:02.998;27.545;37.268;23.99;11.195;301.724;182.462;247.873;260.348;2914.316;2.192;1.212;32.363;32.32;4082.464;9565.188;1511.109;5.31;254.954;4151.572;9727.023;440.108;16.801;8.55
12:11:03.020;27.545;37.268;23.99;11.195;301.724;182.462;247.873;260.348;2914.316;2.192;1.212;32.363;32.32;4083.431;9564.145;1511.111;5.31;254.111;4151.806;9727.655;440.108;16.801;8.55
12:11:03.043;27.545;37.268;23.99;11.195;301.724;182.462;247.873;260.348;2914.316;2.192;1.212;32.363;32.32;4083.431;9564.145;1511.111;5.31;254.111;4152.789;9726.593;440.108;16.801;8.55
12:11:03.065;27.545;37.268;23.99;11.195;301.316;185.799;248.643;260.731;2917.158;2.192;1.21;32.335;32.317;4083.431;9564.145;1511.111;5.31;254.111;4152.789;9726.593;440.108;16.529;8.533
12:11:03.088;27.545;37.268;24.013;11.195;301.353;186.133;247.487;261.88;2915.304;2.19;1.215;32.335;32.311;4084.59;9565.297;1511.122;5.31;254.687;4152.789;9726.593;440.108;16.626;8.533
12:11:03.111;27.545;37.291;24.013;11.195;301.353;186.133;246.948;261.344;2914.192;2.19;1.215;32.369;32.317;4084.547;9564.923;1511.12;5.31;254.684;4153.967;9727.766;440.095;16.626;8.589
12:11:03.134;27.545;37.291;24.013;11.195;301.409;185.521;248.952;260.655;2917.282;2.192;1.212;32.36;32.32;4084.816;9565.281;1511.128;5.31;254.146;4153.924;9727.385;440.095;16.653;8.561
12:11:03.160;27.545;37.291;24.013;11.195;301.205;184.816;247.564;260.655;2915.552;2.195;1.212;32.354;32.32;4082.069;9564.619;1511.138;5.299;254.803;4154.197;9727.749;440.045;16.549;8.533
12:11:03.181;27.545;37.291;24.013;11.171;301.706;185.539;247.564;262.187;2915.552;2.195;1.212;32.354;32.314;4081.904;9564.938;1511.155;5.299;254.11;4151.49;9727.279;440.045;16.829;8.561
12:11:03.203;27.545;37.291;24.013;11.171;301.706;185.539;247.564;262.187;2915.552;2.195;1.212;32.354;32.314;4082.89;9564.853;1511.159;5.299;254.876;4151.323;9727.604;440.045;16.829;8.561
12:11:03.226;27.545;37.291;24.013;11.171;301.891;187.449;247.719;261.804;2914.316;2.195;1.215;32.354;32.311;4082.89;9564.853;1511.159;5.299;254.876;4152.325;9727.517;440.045;16.7;8.561
12:11:03.252;27.615;37.291;24.013;11.171;302.225;187.449;248.875;259.735;2916.293;2.195;1.215;32.366;32.317;4083.445;9564.697;1511.17;5.299;254.761;4152.325;9727.517;440.07;16.7;8.671
12:11:03.274;27.615;37.291;24.013;11.171;302.225;189.896;248.181;262.34;2915.675;2.19;1.212;32.354;32.317;4084.092;9564.269;1511.178;5.299;254.305;4152.89;9727.358;440.07;16.7;8.567
12:11:03.296;27.615;37.291;24.013;11.171;301.798;192.937;247.102;262.34;2913.821;2.19;1.212;32.305;32.317;4082.268;9564.541;1511.181;5.275;255.261;4153.548;9726.922;440.07;16.524;8.671
12:11:03.320;27.615;37.291;24.013;11.171;301.112;195.161;247.102;261.191;2913.821;2.19;1.21;32.348;32.317;4082.675;9564.689;1511.182;5.275;254.721;4151.866;9727.605;440.07;16.672;8.598
12:11:03.341;27.615;37.291;24.013;11.171;301.075;195.717;248.798;261.038;2916.046;2.187;1.219;32.348;32.32;4082.904;9565.258;1511.19;5.275;254.146;4152.28;9727.756;440.07;16.7;8.598
12:11:03.366;27.615;37.291;24.013;11.171;301.075;195.717;248.798;261.038;2916.046;2.187;1.219;32.348;32.32;4081.823;9565.001;1511.191;5.275;254.918;4152.512;9728.334;440.07;16.7;8.598
12:11:03.389;27.615;37.291;24.013;11.171;300.964;195.717;248.104;261.038;2916.293;2.182;1.217;32.372;32.314;4081.823;9565.001;1511.191;5.275;254.918;4151.414;9728.073;440.07;16.727;8.533
12:11:03.413;27.615;37.314;23.874;11.171;300.964;194.92;246.1;261.574;2914.439;2.18;1.217;32.348;32.311;4083.979;9564.198;1511.198;5.275;254.571;4151.414;9728.073;440.07;16.727;8.561
12:11:03.435;27.615;37.314;23.874;11.171;301.075;193.437;249.029;261.574;2915.799;2.185;1.217;32.372;32.311;4081.571;9565.11;1511.202;5.275;253.837;4153.606;9727.257;440.07;16.7;8.64
12:11:03.457;27.615;37.314;23.874;11.171;300.871;192.621;249.029;260.808;2915.799;2.185;1.217;32.372;32.314;4085.458;9565.063;1511.204;5.275;255.301;4151.157;9728.185;440.045;16.76;8.587
12:11:03.482;27.615;37.314;23.874;11.171;300.575;192.547;247.796;261.497;2916.293;2.185;1.212;32.351;32.317;4087.033;9564.564;1511.206;5.264;254.918;4155.11;9728.137;440.045;16.87;8.578
12:11:03.503;27.615;37.314;23.874;11.171;300.575;192.547;247.796;261.497;2916.293;2.185;1.212;32.351;32.317;4081.271;9564.276;1511.215;5.264;254.646;4156.799;9727.832;440.045;16.87;8.578
12:11:03.525;27.615;37.314;23.874;11.219;301.057;192.788;247.873;262.953;2915.181;2.185;1.217;32.351;32.314;4081.271;9564.276;1511.215;5.264;254.646;4150.939;9727.539;440.045;16.694;8.578
12:11:03.551;27.615;37.314;23.874;11.219;301.057;192.788;248.875;259.659;2915.675;2.185;1.21;32.348;32.32;4082.69;9564.557;1511.216;5.264;255.413;4150.939;9727.539;440.045;16.694;8.561
12:11:03.573;27.685;37.314;23.874;11.219;301.391;193.326;248.258;259.659;2917.035;2.19;1.21;32.357;32.32;4080.904;9565.258;1511.222;5.264;254.267;4152.381;9727.824;440.02;16.84;8.542
12:11:03.594;27.685;37.314;23.874;11.219;301.261;192.955;248.566;261.574;2917.035;2.19;1.21;32.335;32.32;4080.968;9565.242;1511.218;5.264;253.958;4150.565;9728.537;440.02;16.829;8.564
12:11:03.617;27.685;37.314;23.874;11.219;301.428;192.937;248.566;261.804;2915.057;2.19;1.217;32.335;32.317;4082.823;9565.024;1511.223;5.275;255.07;4150.63;9728.521;440.02;16.727;8.643
12:11:03.640;27.685;37.314;23.874;11.219;301.465;192.714;248.643;260.425;2914.81;2.187;1.215;32.335;32.308;4083.413;9564.783;1511.232;5.275;255.185;4152.431;9728.097;440.02;16.645;8.643
12:11:03.665;27.685;37.314;23.874;11.219;301.465;192.714;248.489;261.88;2917.406;2.187;1.21;32.351;32.308;4084.214;9564.627;1511.247;5.275;254.534;4153.031;9727.852;440.02;16.645;8.66
